measure,location,sampleDate,unit,value,id
Iron,Tansanee,5-Jun-10,mg/l,0.2,31465
Iron,Tansanee,5-Sep-09,mg/l,0.27,31426
Iron,Tansanee,6-Dec-09,mg/l,0.19,31449
Iron,Tansanee,6-Jun-09,mg/l,0.08,31407
Iron,Tansanee,7-Feb-09,mg/l,0.04,31389
Iron,Tansanee,7-Feb-10,mg/l,0.22,31458
Iron,Tansanee,7-Jan-12,mg/l,0.14,31585
Iron,Tansanee,9-Apr-11,mg/l,0.15,31537
Lead,Tansanee,11-Apr-10,ug/l,5.49,32799
Lead,Tansanee,11-Mar-10,ug/l,1.5,32788
Lead,Tansanee,14-Aug-10,ug/l,3.36,32835
Lead,Tansanee,22-Jul-10,ug/l,1.5,32830
Lead,Tansanee,5-Jun-10,ug/l,1.5,32814
Lead,Tansanee,9-Apr-11,ug/l,0,32910
Lead,Tansanee,9-Jul-10,ug/l,1.5,32823
Macrozoobenthos,Tansanee,10-Aug-12,#,2.33,33796
Macrozoobenthos,Tansanee,15-Sep-12,#,2.43,33797
Macrozoobenthos,Tansanee,20-Mar-16,#,2.14,33812
Macrozoobenthos,Tansanee,4-Sep-16,#,2.27,33815
Magnesium,Tansanee,10-Dec-14,mg/l,16.37,35444
Magnesium,Tansanee,10-Jul-15,mg/l,17.109,35511
Magnesium,Tansanee,12-Aug-16,mg/l,14.106,35645
Magnesium,Tansanee,12-Jul-13,mg/l,27.16,35270
Magnesium,Tansanee,12-Nov-16,mg/l,17.51,35675
Magnesium,Tansanee,13-Aug-15,mg/l,18.09,35523
Magnesium,Tansanee,13-Jun-15,mg/l,11.24,35504
Magnesium,Tansanee,13-Jun-16,mg/l,14.317,35625
Magnesium,Tansanee,14-Apr-13,mg/l,18.71,35244
Magnesium,Tansanee,14-May-15,mg/l,9.97,35492
Magnesium,Tansanee,14-May-16,mg/l,6.912,35617
Magnesium,Tansanee,14-Nov-15,mg/l,17.16,35555
Magnesium,Tansanee,14-Sep-14,mg/l,21.21,35408
Magnesium,Tansanee,16-Jul-16,mg/l,13.133,35637
Magnesium,Tansanee,17-Feb-16,mg/l,23.954,35588
Magnesium,Tansanee,17-Jun-13,mg/l,7.05,35262
Magnesium,Tansanee,17-Oct-14,mg/l,20.75,35420
Magnesium,Tansanee,17-Oct-15,mg/l,16.05,35548
Magnesium,Tansanee,18-Nov-13,mg/l,18,35313
Magnesium,Tansanee,2-Apr-16,mg/l,16.538,35604
Magnesium,Tansanee,20-Mar-15,mg/l,16.54,35477
Magnesium,Tansanee,20-Mar-16,mg/l,23.35,35599
Magnesium,Tansanee,21-Oct-16,mg/l,9.242,35667
Magnesium,Tansanee,22-Jan-15,mg/l,16.05,35458
Magnesium,Tansanee,22-Nov-14,mg/l,19.26,35436
Magnesium,Tansanee,23-Jan-10,mg/l,31.5,34899
Magnesium,Tansanee,25-Oct-14,mg/l,39.19,35423
Magnesium,Tansanee,26-Feb-16,mg/l,22.457,35591
Magnesium,Tansanee,27-Jun-14,mg/l,39.11,35380
Magnesium,Tansanee,28-Mar-14,mg/l,63.23,35350
Magnesium,Tansanee,3-Apr-15,mg/l,24.08,35482
Magnesium,Tansanee,3-Dec-14,mg/l,19.75,35440
Magnesium,Tansanee,3-Sep-14,mg/l,20.53,35401
Magnesium,Tansanee,4-Dec-15,mg/l,10.96,35561
Magnesium,Tansanee,4-Sep-16,mg/l,21.402,35653
Magnesium,Tansanee,5-Feb-15,mg/l,19.94,35460
Magnesium,Tansanee,5-Sep-15,mg/l,26.04,35531
Magnesium,Tansanee,6-Jan-14,mg/l,19.9,35325
Magnesium,Tansanee,7-Nov-14,mg/l,18.9,35431
Magnesium,Tansanee,8-Dec-16,mg/l,17.997,35685
Magnesium,Tansanee,8-Sep-13,mg/l,24.08,35289
Magnesium,Tansanee,9-Feb-13,mg/l,43.497,35223
Manganese,Tansanee,10-Dec-14,mg/l,0.037,37113
Manganese,Tansanee,10-Jul-15,mg/l,0.056,37163
Manganese,Tansanee,10-Jun-11,mg/l,0.238,36918
Manganese,Tansanee,10-Sep-10,mg/l,0.048,36853
Manganese,Tansanee,11-Apr-10,mg/l,0.05,36818
Manganese,Tansanee,11-Sep-11,mg/l,0.101,36937
Manganese,Tansanee,12-Jan-09,mg/l,0.005,36695
Manganese,Tansanee,12-Jul-13,mg/l,0.073,37043
Manganese,Tansanee,12-Nov-11,mg/l,0.488,36945
Manganese,Tansanee,13-Aug-15,mg/l,0,37168
Manganese,Tansanee,13-Jun-15,mg/l,0,37157
Manganese,Tansanee,13-Mar-09,mg/l,0,36713
Manganese,Tansanee,14-Apr-13,mg/l,0,37032
Manganese,Tansanee,14-Aug-10,mg/l,0.369,36842
Manganese,Tansanee,14-May-15,mg/l,0,37147
Manganese,Tansanee,14-Nov-15,mg/l,0.043,37187
Manganese,Tansanee,14-Sep-14,mg/l,0.037,37098
Manganese,Tansanee,15-May-10,mg/l,0.131,36821
Manganese,Tansanee,15-Oct-10,mg/l,0.05,36862
Manganese,Tansanee,15-Sep-12,mg/l,0.308,36990
Manganese,Tansanee,16-May-09,mg/l,0.06,36736
Manganese,Tansanee,16-Nov-09,mg/l,0.071,36792
Manganese,Tansanee,17-Jun-13,mg/l,0.074,37040
Manganese,Tansanee,17-Oct-14,mg/l,0.037,37103
Manganese,Tansanee,17-Oct-15,mg/l,0,37185
Manganese,Tansanee,18-Feb-11,mg/l,0.595,36899
Manganese,Tansanee,18-Nov-13,mg/l,0.056,37060
Manganese,Tansanee,19-Nov-10,mg/l,0.05,36874
Manganese,Tansanee,20-Jul-12,mg/l,0.29,36983
Manganese,Tansanee,20-Mar-15,mg/l,0,37138
Manganese,Tansanee,21-Jul-11,mg/l,0.292,36929
Manganese,Tansanee,22-Jan-15,mg/l,0.124,37122
Manganese,Tansanee,22-Jul-10,mg/l,0.05,36838
Manganese,Tansanee,22-Nov-14,mg/l,0.043,37110
Manganese,Tansanee,25-Apr-09,mg/l,0.072,36732
Manganese,Tansanee,25-Mar-12,mg/l,0.152,36966
Manganese,Tansanee,25-Oct-14,mg/l,0,37105
Manganese,Tansanee,27-Jun-14,mg/l,0.074,37082
Manganese,Tansanee,27-May-12,mg/l,0.133,36977
Manganese,Tansanee,28-Mar-14,mg/l,0.149,37073
Manganese,Tansanee,3-Apr-15,mg/l,0,37141
Manganese,Tansanee,3-Dec-14,mg/l,0,37111
Manganese,Tansanee,3-Jul-09,mg/l,0.381,36752
Manganese,Tansanee,3-Sep-14,mg/l,0.279,37092
Manganese,Tansanee,30-Nov-12,mg/l,0.082,37005
Manganese,Tansanee,4-Dec-10,mg/l,0.172,36879
Manganese,Tansanee,4-Dec-15,mg/l,0,37192
Manganese,Tansanee,4-Oct-09,mg/l,0.113,36777
Manganese,Tansanee,5-Feb-15,mg/l,0.05,37124
Manganese,Tansanee,5-Jun-10,mg/l,0.05,36824
Manganese,Tansanee,5-Sep-09,mg/l,0.238,36769
Manganese,Tansanee,5-Sep-15,mg/l,0,37175
Manganese,Tansanee,6-Dec-09,mg/l,0.047,36798
Manganese,Tansanee,6-Jan-14,mg/l,0.087,37066
Manganese,Tansanee,6-Jun-09,mg/l,0.28,36742
Manganese,Tansanee,7-Feb-10,mg/l,0.089,36811
Manganese,Tansanee,7-Jan-12,mg/l,0.404,36952
Manganese,Tansanee,7-Nov-14,mg/l,0.087,37108
Manganese,Tansanee,8-Sep-13,mg/l,0.043,37051
Manganese,Tansanee,9-Apr-11,mg/l,0.142,36906
Manganese,Tansanee,9-Feb-13,mg/l,0.038,37019
Mercury,Tansanee,13-Aug-15,ug/l,0,37953
Mercury,Tansanee,20-Mar-15,ug/l,0.032,37937
Mercury,Tansanee,3-Apr-15,ug/l,0,37940
Mercury,Tansanee,5-Feb-15,ug/l,0.015,37931
Naphthalene,Tansanee,3-Jul-09,mg/l,0.002,38545
Naphthalene,Tansanee,4-Oct-09,mg/l,0.002,38557
Nickel,Tansanee,11-Apr-10,ug/l,3.5,39304
Nickel,Tansanee,11-Mar-10,ug/l,3.5,39294
Nickel,Tansanee,14-Aug-10,ug/l,3.5,39343
Nickel,Tansanee,22-Jul-10,ug/l,3.5,39338
Nickel,Tansanee,23-Jan-10,ug/l,3.5,39281
Nickel,Tansanee,5-Jun-10,ug/l,3.5,39321
Nickel,Tansanee,7-Feb-10,ug/l,3.5,39285
Nickel,Tansanee,9-Apr-11,ug/l,7.9,39412
Nickel,Tansanee,9-Jul-10,ug/l,3.5,39331
Nitrates,Tansanee,1-Jun-11,mg/l,1.792,41159
Nitrates,Tansanee,10-Aug-12,mg/l,1.515,41367
Nitrates,Tansanee,10-Dec-14,mg/l,3.727,41795
Nitrates,Tansanee,10-Jul-15,mg/l,1.86,41899
Nitrates,Tansanee,10-Jun-11,mg/l,0.876,41160
Nitrates,Tansanee,10-Sep-10,mg/l,4.209,41030
Nitrates,Tansanee,11-Apr-10,mg/l,4.416,40962
Nitrates,Tansanee,11-Mar-10,mg/l,4.765,40944
Nitrates,Tansanee,11-Mar-11,mg/l,2.53,41119
Nitrates,Tansanee,11-Sep-11,mg/l,7.861,41208
Nitrates,Tansanee,12-Aug-11,mg/l,0.349,41196
Nitrates,Tansanee,12-Aug-16,mg/l,1.728,42111
Nitrates,Tansanee,12-Jan-09,mg/l,2.935,40778
Nitrates,Tansanee,12-Jul-13,mg/l,1.773,41527
Nitrates,Tansanee,12-Nov-10,mg/l,1.495,41059
Nitrates,Tansanee,12-Nov-11,mg/l,1.594,41238
Nitrates,Tansanee,12-Nov-16,mg/l,1.826,42162
Nitrates,Tansanee,13-Apr-12,mg/l,2.879,41306
Nitrates,Tansanee,13-Aug-15,mg/l,0.576,41919
Nitrates,Tansanee,13-Feb-11,mg/l,2.162,41106
Nitrates,Tansanee,13-Jan-12,mg/l,3.453,41264
Nitrates,Tansanee,13-Jun-15,mg/l,2.053,41888
Nitrates,Tansanee,13-Jun-16,mg/l,2.379,42077
Nitrates,Tansanee,13-Mar-09,mg/l,1.445,40799
Nitrates,Tansanee,13-May-12,mg/l,1.814,41324
Nitrates,Tansanee,13-Oct-10,mg/l,1.196,41039
Nitrates,Tansanee,14-Apr-13,mg/l,2.409,41489
Nitrates,Tansanee,14-Aug-10,mg/l,0.805,41013
Nitrates,Tansanee,14-Dec-13,mg/l,6.603,41611
Nitrates,Tansanee,14-May-15,mg/l,1.102,41870
Nitrates,Tansanee,14-May-16,mg/l,2.211,42064
Nitrates,Tansanee,14-Nov-15,mg/l,1.7,41967
Nitrates,Tansanee,14-Sep-14,mg/l,7.003,41743
Nitrates,Tansanee,15-Jan-10,mg/l,17.3,40919
Nitrates,Tansanee,15-Mar-12,mg/l,3.718,41293
Nitrates,Tansanee,15-May-10,mg/l,1.518,40976
Nitrates,Tansanee,15-Oct-10,mg/l,1.564,41043
Nitrates,Tansanee,15-Oct-12,mg/l,2.309,41397
Nitrates,Tansanee,15-Sep-12,mg/l,2.168,41380
Nitrates,Tansanee,16-Jul-10,mg/l,0.417,41002
Nitrates,Tansanee,16-Jul-16,mg/l,3.268,42096
Nitrates,Tansanee,16-Mar-13,mg/l,2.552,41476
Nitrates,Tansanee,16-May-09,mg/l,1.423,40825
Nitrates,Tansanee,16-May-14,mg/l,2.34,41677
Nitrates,Tansanee,16-Nov-09,mg/l,2.01,40899
Nitrates,Tansanee,17-Aug-13,mg/l,3.176,41548
Nitrates,Tansanee,17-Feb-16,mg/l,5.984,42019
Nitrates,Tansanee,17-Jun-13,mg/l,0.133,41515
Nitrates,Tansanee,17-May-13,mg/l,2.162,41503
Nitrates,Tansanee,17-Oct-14,mg/l,6.434,41761
Nitrates,Tansanee,17-Oct-15,mg/l,1.247,41958
Nitrates,Tansanee,17-Sep-12,mg/l,3.046,41382
Nitrates,Tansanee,18-Feb-11,mg/l,2.392,41109
Nitrates,Tansanee,18-Nov-13,mg/l,0.696,41593
Nitrates,Tansanee,19-Jan-13,mg/l,2.681,41449
Nitrates,Tansanee,19-May-11,mg/l,2.617,41150
Nitrates,Tansanee,19-Nov-10,mg/l,1.311,41065
Nitrates,Tansanee,2-Apr-16,mg/l,1.345,42044
Nitrates,Tansanee,2-Aug-09,mg/l,0.181,40858
Nitrates,Tansanee,20-Jul-12,mg/l,2.077,41356
Nitrates,Tansanee,20-Mar-15,mg/l,4.571,41846
Nitrates,Tansanee,20-Mar-16,mg/l,1.576,42039
Nitrates,Tansanee,21-Jul-11,mg/l,2.282,41183
Nitrates,Tansanee,21-Oct-16,mg/l,1.766,42151
Nitrates,Tansanee,22-Feb-10,mg/l,9.9,40941
Nitrates,Tansanee,22-Jan-15,mg/l,1.714,41818
Nitrates,Tansanee,22-Nov-14,mg/l,2.648,41784
Nitrates,Tansanee,22-Oct-11,mg/l,2.517,41225
Nitrates,Tansanee,23-Apr-12,mg/l,1.514,41313
Nitrates,Tansanee,23-Jan-10,mg/l,8.2,40923
Nitrates,Tansanee,23-Mar-11,mg/l,1.84,41124
Nitrates,Tansanee,24-Jun-10,mg/l,1.84,40994
Nitrates,Tansanee,25-Apr-09,mg/l,1.603,40820
Nitrates,Tansanee,25-Feb-12,mg/l,2.145,41289
Nitrates,Tansanee,25-Mar-12,mg/l,3.908,41302
Nitrates,Tansanee,25-Oct-14,mg/l,6.246,41765
Nitrates,Tansanee,26-Aug-12,mg/l,1.579,41376
Nitrates,Tansanee,26-Feb-16,mg/l,1.718,42025
Nitrates,Tansanee,26-Jul-14,mg/l,3.309,41711
Nitrates,Tansanee,26-Nov-12,mg/l,1.775,41424
Nitrates,Tansanee,27-Jun-14,mg/l,1.159,41699
Nitrates,Tansanee,27-Mar-10,mg/l,2.53,40955
Nitrates,Tansanee,27-May-12,mg/l,1.704,41335
Nitrates,Tansanee,28-Mar-14,mg/l,2.538,41652
Nitrates,Tansanee,28-Oct-13,mg/l,7.088,41579
Nitrates,Tansanee,29-Jan-11,mg/l,1.909,41097
Nitrates,Tansanee,3-Apr-15,mg/l,2.263,41854
Nitrates,Tansanee,3-Dec-12,mg/l,2.805,41426
Nitrates,Tansanee,3-Dec-14,mg/l,4.989,41789
Nitrates,Tansanee,3-Jul-09,mg/l,0.181,40846
Nitrates,Tansanee,3-May-12,mg/l,3.381,41321
Nitrates,Tansanee,3-Sep-11,mg/l,1.833,41205
Nitrates,Tansanee,3-Sep-14,mg/l,6.475,41733
Nitrates,Tansanee,30-Nov-12,mg/l,2.167,41425
Nitrates,Tansanee,4-Dec-10,mg/l,2.183,41073
Nitrates,Tansanee,4-Dec-11,mg/l,1.812,41249
Nitrates,Tansanee,4-Dec-15,mg/l,1.761,41982
Nitrates,Tansanee,4-Mar-11,mg/l,6.147,41115
Nitrates,Tansanee,4-Mar-12,mg/l,2.193,41290
Nitrates,Tansanee,4-Oct-09,mg/l,6.91,40881
Nitrates,Tansanee,4-Sep-16,mg/l,1.144,42125
Nitrates,Tansanee,5-Aug-10,mg/l,2.254,41010
Nitrates,Tansanee,5-Aug-11,mg/l,1.899,41191
Nitrates,Tansanee,5-Feb-15,mg/l,4.427,41822
Nitrates,Tansanee,5-Jun-10,mg/l,1.74,40984
Nitrates,Tansanee,5-Mar-10,mg/l,2.1,40943
Nitrates,Tansanee,5-Sep-09,mg/l,0.542,40869
Nitrates,Tansanee,5-Sep-10,mg/l,0.253,41027
Nitrates,Tansanee,5-Sep-15,mg/l,1.81,41932
Nitrates,Tansanee,6-Dec-09,mg/l,2.461,40908
Nitrates,Tansanee,6-Jan-14,mg/l,2.234,41617
Nitrates,Tansanee,6-Jul-12,mg/l,3.046,41348
Nitrates,Tansanee,6-Jun-09,mg/l,0.519,40834
Nitrates,Tansanee,7-Feb-09,mg/l,3.161,40786
Nitrates,Tansanee,7-Feb-10,mg/l,9.4,40929
Nitrates,Tansanee,7-Jan-12,mg/l,4.109,41262
Nitrates,Tansanee,7-Nov-13,mg/l,2.499,41584
Nitrates,Tansanee,7-Nov-14,mg/l,4.04,41773
Nitrates,Tansanee,8-Dec-16,mg/l,2.444,42177
Nitrates,Tansanee,8-Jul-11,mg/l,1.76,41174
Nitrates,Tansanee,8-May-10,mg/l,1.564,40971
Nitrates,Tansanee,8-May-11,mg/l,2.139,41143
Nitrates,Tansanee,8-Oct-11,mg/l,0.98,41219
Nitrates,Tansanee,8-Oct-12,mg/l,1.965,41392
Nitrates,Tansanee,8-Sep-13,mg/l,2.649,41556
Nitrates,Tansanee,9-Apr-11,mg/l,2.122,41134
Nitrates,Tansanee,9-Dec-12,mg/l,1.469,41431
Nitrates,Tansanee,9-Feb-13,mg/l,2.622,41458
Nitrates,Tansanee,9-Jan-14,mg/l,2.924,41618
Nitrates,Tansanee,9-Jul-10,mg/l,1.035,40998
Nitrates,Tansanee,9-Nov-11,mg/l,1.721,41233
Nitrites,Tansanee,1-Jun-11,mg/l,0.017,43599
Nitrites,Tansanee,10-Aug-12,mg/l,0.031,43807
Nitrites,Tansanee,10-Dec-14,mg/l,0.147,44235
Nitrites,Tansanee,10-Jul-15,mg/l,0.043,44339
Nitrites,Tansanee,10-Jun-11,mg/l,0.085,43600
Nitrites,Tansanee,10-Sep-10,mg/l,0.385,43470
Nitrites,Tansanee,11-Apr-10,mg/l,0.864,43401
Nitrites,Tansanee,11-Mar-10,mg/l,0.216,43383
Nitrites,Tansanee,11-Mar-11,mg/l,0.09,43559
Nitrites,Tansanee,11-Sep-11,mg/l,0.005,43648
Nitrites,Tansanee,12-Aug-11,mg/l,0.124,43636
Nitrites,Tansanee,12-Aug-16,mg/l,0.019,44552
Nitrites,Tansanee,12-Jan-09,mg/l,0.122,43217
Nitrites,Tansanee,12-Jul-13,mg/l,0.062,43967
Nitrites,Tansanee,12-Nov-10,mg/l,0.293,43499
Nitrites,Tansanee,12-Nov-11,mg/l,0.048,43678
Nitrites,Tansanee,12-Nov-16,mg/l,0.018,44603
Nitrites,Tansanee,13-Apr-12,mg/l,0.096,43746
Nitrites,Tansanee,13-Aug-15,mg/l,0.113,44360
Nitrites,Tansanee,13-Feb-11,mg/l,0.068,43546
Nitrites,Tansanee,13-Jan-12,mg/l,0.054,43704
Nitrites,Tansanee,13-Jun-15,mg/l,0.206,44328
Nitrites,Tansanee,13-Jun-16,mg/l,0.131,44518
Nitrites,Tansanee,13-Mar-09,mg/l,0.031,43238
Nitrites,Tansanee,13-May-12,mg/l,0.082,43764
Nitrites,Tansanee,13-Oct-10,mg/l,0.072,43479
Nitrites,Tansanee,14-Apr-13,mg/l,0.042,43929
Nitrites,Tansanee,14-Aug-10,mg/l,0.172,43453
Nitrites,Tansanee,14-Dec-13,mg/l,0.151,44051
Nitrites,Tansanee,14-May-15,mg/l,0.068,44310
Nitrites,Tansanee,14-May-16,mg/l,0.106,44505
Nitrites,Tansanee,14-Nov-15,mg/l,0.04,44408
Nitrites,Tansanee,14-Sep-14,mg/l,0.543,44183
Nitrites,Tansanee,15-Jan-10,mg/l,0.215,43358
Nitrites,Tansanee,15-Mar-12,mg/l,0.088,43733
Nitrites,Tansanee,15-May-10,mg/l,0.132,43415
Nitrites,Tansanee,15-Oct-10,mg/l,0.031,43483
Nitrites,Tansanee,15-Oct-12,mg/l,0.037,43837
Nitrites,Tansanee,15-Sep-12,mg/l,0.119,43820
Nitrites,Tansanee,16-Jul-10,mg/l,0.036,43441
Nitrites,Tansanee,16-Jul-16,mg/l,0.157,44537
Nitrites,Tansanee,16-Mar-13,mg/l,0.07,43916
Nitrites,Tansanee,16-May-09,mg/l,0.017,43264
Nitrites,Tansanee,16-May-14,mg/l,0.055,44117
Nitrites,Tansanee,16-Nov-09,mg/l,0.121,43338
Nitrites,Tansanee,17-Aug-13,mg/l,0.137,43988
Nitrites,Tansanee,17-Feb-16,mg/l,0,44460
Nitrites,Tansanee,17-Jun-13,mg/l,0.02,43955
Nitrites,Tansanee,17-May-13,mg/l,0.073,43943
Nitrites,Tansanee,17-Oct-14,mg/l,0.489,44201
Nitrites,Tansanee,17-Oct-15,mg/l,0.089,44399
Nitrites,Tansanee,17-Sep-12,mg/l,0.021,43822
Nitrites,Tansanee,18-Feb-11,mg/l,0.074,43549
Nitrites,Tansanee,18-Nov-13,mg/l,0.1,44033
Nitrites,Tansanee,19-Jan-13,mg/l,0.041,43889
Nitrites,Tansanee,19-May-11,mg/l,0.055,43590
Nitrites,Tansanee,19-Nov-10,mg/l,0.207,43505
Nitrites,Tansanee,2-Apr-16,mg/l,0.036,44485
Nitrites,Tansanee,2-Aug-09,mg/l,0.053,43297
Nitrites,Tansanee,20-Jul-12,mg/l,0.168,43796
Nitrites,Tansanee,20-Mar-15,mg/l,0.057,44286
Nitrites,Tansanee,20-Mar-16,mg/l,0.079,44480
Nitrites,Tansanee,21-Jul-11,mg/l,0.079,43623
Nitrites,Tansanee,21-Oct-16,mg/l,0.021,44592
Nitrites,Tansanee,22-Feb-10,mg/l,0.451,43380
Nitrites,Tansanee,22-Jan-15,mg/l,0.161,44258
Nitrites,Tansanee,22-Jul-10,mg/l,0.049,43446
Nitrites,Tansanee,22-Nov-14,mg/l,0.219,44224
Nitrites,Tansanee,22-Oct-11,mg/l,0.106,43665
Nitrites,Tansanee,23-Apr-12,mg/l,0.049,43753
Nitrites,Tansanee,23-Jan-10,mg/l,0.276,43362
Nitrites,Tansanee,23-Mar-11,mg/l,0.048,43564
Nitrites,Tansanee,24-Jun-10,mg/l,0.05,43433
Nitrites,Tansanee,25-Apr-09,mg/l,0.04,43259
Nitrites,Tansanee,25-Feb-12,mg/l,0.068,43729
Nitrites,Tansanee,25-Mar-12,mg/l,0.077,43742
Nitrites,Tansanee,25-Oct-14,mg/l,0.37,44205
Nitrites,Tansanee,26-Aug-12,mg/l,0.062,43816
Nitrites,Tansanee,26-Feb-16,mg/l,0.044,44466
Nitrites,Tansanee,26-Jul-14,mg/l,0.36,44151
Nitrites,Tansanee,26-Nov-12,mg/l,0.022,43864
Nitrites,Tansanee,27-Jun-14,mg/l,0.162,44139
Nitrites,Tansanee,27-Mar-10,mg/l,0.193,43394
Nitrites,Tansanee,27-May-12,mg/l,0.104,43775
Nitrites,Tansanee,28-Mar-14,mg/l,0.08,44092
Nitrites,Tansanee,28-Oct-13,mg/l,0.227,44019
Nitrites,Tansanee,29-Jan-11,mg/l,0.288,43537
Nitrites,Tansanee,3-Apr-15,mg/l,0.055,44294
Nitrites,Tansanee,3-Dec-12,mg/l,0.035,43866
Nitrites,Tansanee,3-Dec-14,mg/l,2.052,44229
Nitrites,Tansanee,3-Jul-09,mg/l,0,43285
Nitrites,Tansanee,3-May-12,mg/l,0.101,43761
Nitrites,Tansanee,3-Sep-11,mg/l,0.06,43645
Nitrites,Tansanee,3-Sep-14,mg/l,0.489,44173
Nitrites,Tansanee,30-Nov-12,mg/l,0.026,43865
Nitrites,Tansanee,4-Dec-10,mg/l,0.065,43513
Nitrites,Tansanee,4-Dec-11,mg/l,0.117,43689
Nitrites,Tansanee,4-Dec-15,mg/l,0.045,44423
Nitrites,Tansanee,4-Mar-11,mg/l,0.102,43555
Nitrites,Tansanee,4-Mar-12,mg/l,0.005,43730
Nitrites,Tansanee,4-Oct-09,mg/l,0.387,43320
Nitrites,Tansanee,4-Sep-16,mg/l,0.035,44566
Nitrites,Tansanee,5-Aug-10,mg/l,0.053,43450
Nitrites,Tansanee,5-Aug-11,mg/l,0.072,43631
Nitrites,Tansanee,5-Feb-15,mg/l,0.056,44262
Nitrites,Tansanee,5-Jun-10,mg/l,0.045,43423
Nitrites,Tansanee,5-Mar-10,mg/l,0.188,43382
Nitrites,Tansanee,5-Sep-09,mg/l,0.024,43308
Nitrites,Tansanee,5-Sep-10,mg/l,0.316,43467
Nitrites,Tansanee,5-Sep-15,mg/l,0.097,44373
Nitrites,Tansanee,6-Dec-09,mg/l,0.051,43347
Nitrites,Tansanee,6-Jan-14,mg/l,0.135,44057
Nitrites,Tansanee,6-Jul-12,mg/l,0.157,43788
Nitrites,Tansanee,6-Jun-09,mg/l,0.015,43273
Nitrites,Tansanee,7-Feb-09,mg/l,0.087,43225
Nitrites,Tansanee,7-Feb-10,mg/l,0.327,43368
Nitrites,Tansanee,7-Jan-12,mg/l,0.036,43702
Nitrites,Tansanee,7-Nov-13,mg/l,0.051,44024
Nitrites,Tansanee,7-Nov-14,mg/l,0.22,44213
Nitrites,Tansanee,8-Dec-16,mg/l,0.17,44618
Nitrites,Tansanee,8-Jul-11,mg/l,0.108,43614
Nitrites,Tansanee,8-May-10,mg/l,0.112,43410
Nitrites,Tansanee,8-May-11,mg/l,0.095,43583
Nitrites,Tansanee,8-Oct-11,mg/l,0.029,43659
Nitrites,Tansanee,8-Oct-12,mg/l,0.075,43832
Nitrites,Tansanee,8-Sep-13,mg/l,0.299,43996
Nitrites,Tansanee,9-Apr-11,mg/l,0.077,43574
Nitrites,Tansanee,9-Dec-12,mg/l,0.04,43871
Nitrites,Tansanee,9-Feb-13,mg/l,0.041,43898
Nitrites,Tansanee,9-Jan-14,mg/l,0.15,44058
Nitrites,Tansanee,9-Jul-10,mg/l,0.037,43437
Nitrites,Tansanee,9-Nov-11,mg/l,0.089,43673
Orthophosphate-phosphorus,Tansanee,1-Jun-11,mg/l,0.083,46126
Orthophosphate-phosphorus,Tansanee,10-Aug-12,mg/l,0.036,46334
Orthophosphate-phosphorus,Tansanee,10-Dec-14,mg/l,0.246,46761
Orthophosphate-phosphorus,Tansanee,10-Jul-15,mg/l,0.087,46864
Orthophosphate-phosphorus,Tansanee,10-Jun-11,mg/l,0.155,46127
Orthophosphate-phosphorus,Tansanee,10-Sep-10,mg/l,0.02,45997
Orthophosphate-phosphorus,Tansanee,11-Apr-10,mg/l,0.02,45928
Orthophosphate-phosphorus,Tansanee,11-Mar-10,mg/l,0.02,45910
Orthophosphate-phosphorus,Tansanee,11-Mar-11,mg/l,0.094,46086
Orthophosphate-phosphorus,Tansanee,11-Sep-11,mg/l,0.124,46175
Orthophosphate-phosphorus,Tansanee,12-Aug-11,mg/l,0.101,46163
Orthophosphate-phosphorus,Tansanee,12-Aug-16,mg/l,0.061,47077
Orthophosphate-phosphorus,Tansanee,12-Jan-09,mg/l,0.1033,45745
Orthophosphate-phosphorus,Tansanee,12-Jul-13,mg/l,0.124,46494
Orthophosphate-phosphorus,Tansanee,12-Nov-10,mg/l,0.106,46026
Orthophosphate-phosphorus,Tansanee,12-Nov-11,mg/l,0.061,46205
Orthophosphate-phosphorus,Tansanee,12-Nov-16,mg/l,0.128,47128
Orthophosphate-phosphorus,Tansanee,13-Apr-12,mg/l,0.057,46273
Orthophosphate-phosphorus,Tansanee,13-Aug-15,mg/l,0,46885
Orthophosphate-phosphorus,Tansanee,13-Feb-11,mg/l,0.096,46073
Orthophosphate-phosphorus,Tansanee,13-Jan-12,mg/l,0.049,46231
Orthophosphate-phosphorus,Tansanee,13-Jun-15,mg/l,0.109,46853
Orthophosphate-phosphorus,Tansanee,13-Jun-16,mg/l,0.101,47043
Orthophosphate-phosphorus,Tansanee,13-Mar-09,mg/l,0.0573,45765
Orthophosphate-phosphorus,Tansanee,13-May-12,mg/l,0.121,46291
Orthophosphate-phosphorus,Tansanee,13-Oct-10,mg/l,0.066,46006
Orthophosphate-phosphorus,Tansanee,14-Apr-13,mg/l,0.082,46456
Orthophosphate-phosphorus,Tansanee,14-Aug-10,mg/l,0.075,45980
Orthophosphate-phosphorus,Tansanee,14-Dec-13,mg/l,0.165,46578
Orthophosphate-phosphorus,Tansanee,14-May-15,mg/l,0.069,46836
Orthophosphate-phosphorus,Tansanee,14-May-16,mg/l,0.04,47030
Orthophosphate-phosphorus,Tansanee,14-Nov-15,mg/l,0.077,46933
Orthophosphate-phosphorus,Tansanee,14-Sep-14,mg/l,0,46709
Orthophosphate-phosphorus,Tansanee,15-Jan-10,mg/l,0.066,45885
