location,sample date,"1,2,3-Trichlorobenzene","1,2,4-Trichlorobenzene",Acenaphthene,Acenaphthylene,AGOC-3A,Alachlor,Aldrin,alpha-Hexachlorocyclohexane,Aluminium,Ammonium,Anionic active surfactants,Anthracene,AOX,Arsenic,Atrazine,Barium,Benzo(a)anthracene,Benzo(a)pyrene,Benzo(b)fluoranthene,"Benzo(g,h,i)perylene",Benzo(k)fluoranthene,Berilium,beta-Hexaxchlorocyclohexane,Bicarbonates,Biochemical Oxygen,Boron,Cadmium,Calcium,Carbonates,Cesium,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),Chlorides,Chlorodinine,Chromium,Chrysene,Copper,Cyanides,Dieldrin,Dissolved organic carbon,Dissolved oxygen,Dissolved silicates,Endosulfan (alpha),Endosulfan (beta),Endrin,Fecal coliforms,Fecal streptococci,Fluoranthene,Fluorene,gamma-Hexachlorocyclohexane,Heptachlor,Heptachloroepoxide,Hexachlorobenzene,"Indeno(1,2,3-c,d)pyrene",Inorganic nitrogen,Iron,Isodrin,Lead,Macrozoobenthos,Magnesium,Manganese,Mercury,Methoxychlor,Methylosmoline,Metolachlor,Naphthalene,Nickel,Nitrates,Nitrites,Organic nitrogen,Orthophosphate-phosphorus,Oxygen saturation,"p,p-DDD","p,p-DDE","p,p-DDT",PAHs,PCB 101,PCB 118,PCB 138,PCB 153,PCB 180,PCB 28,PCB 52,Pentachlorobenzene,Petroleum hydrocarbons,Phenanthrene,Potassium,Pyrene,Selenium,Silica (SiO2),Simazine,Sodium,Sulfides,Sulphates,Tetrachloromethane,Total coliforms,Total dissolved phosphorus,Total dissolved salts,Total extractable matter,Total hardness,Total nitrogen,Total organic carbon,Total phosphorus,Trifluralin,Water temperature,Zinc,ID
Sakda,12-Apr-07,,,,,,0.207,0.014,0.005,,0.0853333333333333,0.1076,,,,0.0786666666666667,,,,,,,,0.00533333333333333,162.833333333333,2.7,,0.05,40.1,,,25.7666666666667,5.06666666666667,34.4,,2.657,,9.55566666666667,,0.00633333333333333,,9.33333333333333,,0.00666666666666667,0.0103333333333333,0.01,0,0.0021,,,0.005,0.005,0.005,,,,1.90166666666667,,8.97066666666667,1.99666666666667,27.4666666666667,0.1225,0.0273333333333333,,,0.0306666666666667,,9.785,1.93666666666667,0.0253333333333333,,0.0263333333333333,84.3333333333333,0.005,0.005,0.037,,,,,,,,,,7.64,,1.4,,,7.42,0.06,19.8,,34.2,,0.021,,270.666666666667,,119.333333333333,2.45333333333333,,0.105,,11,15.6666666666667,2448
Sakda,12-Aug-05,,,,,,0.203333333333333,0.061,0.0183333333333333,,0.181,0.025,,,,0.126,,,,,,,,0.078,149.233332333333,2.13333333333333,,0.111333333333333,46.6666666666667,,,,3.36666666666667,73.366666,,1.13466666666667,,5.33933333333333,,0.162333333333333,,6.03333333333333,,0,0,0.0586666666666667,0.196666666666667,0.002,,,0.0796666666666667,0.00266666666666667,0,,,,0.0953333333333333,,2.54666666666667,2.09333333333333,18.6,0.0245,0,,,0,,0.563,1.19,0.14,,0.129333333333333,72.566668,0.116333333333333,0.0223333333333333,0.0246666666666667,,,,,,,,,,0.01,,4.83333333333333,,,3.90333333333333,,75.233335,,42.6666666666667,,16,,463,,100.666666666667,1.80333333333333,,0.171,,23.5,36,2449
Sakda,12-Dec-08,,,,,,,,,,0.2788,0.124333333333333,,20.3,0.876666666666667,0.5,20.6666666666667,,,,,,,,199.113333333333,2.82333333333333,,1.1,60.12,,,27.9466666666667,3.36666666666667,30.5,,1.5,,1.53333333333333,0.002,,,10.2633333333333,,,,,0.148333333333333,0.00283333333333333,,,0.04,,,,,,0.883333333333333,,1.66666666666667,,23.51,0,0.041,,,,,1.2,0.604866666666667,0.154933333333333,,0.0798333333333333,85.5766666666667,,,0.007,,,,,,,,,,0.0223333333333333,,1.46666666666667,,0.38,5.81433333333333,,19,0.1,28.9333333333333,0.25,0.35,,311.666666666667,,138.4,1.24,,0.0981,,7.5,2.1,2450
Sakda,12-Dec-14,,,,,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451
Sakda,12-Feb-15,,,,,,,,,,0.192,,,,2,0,,,,,,,,,202.723333333333,1.63,,0,53.1666666666667,,,17.4433333333333,4.12666666666667,25.3233333333333,,0.356666666666667,,13.32,,,,11.2233333333333,,,,,,,,,0,,,,,,0.439666666666667,,1.64333333333333,,17.3466666666667,0,0,,,,,2,1.58233333333333,0.022,,0.0276666666666667,85.6066666666667,,,0,,,,,,,,,,0,,2.63333333333333,,,,,17.7333333333333,,,,,0.0403333333333333,264.666666666667,,203.632,2.75333333333333,,0.0693333333333333,,4.06666666666667,,2452
Sakda,12-Jan-08,,,,,,,,,,0.759,0.125666666666667,,19.4333333333333,0.513333333333333,,19.69,,,,,,,,218.133333333333,3.62666666666667,,0.0986666666666667,62.2,,,35.3,3.88,27.57,,2.36666666666667,,20.3333333333333,0.002,,,11.3566666666667,,,,,0.386666666666667,0.42,,,,,,,,,1.12666666666667,,2.70666666666667,,26,0.043,0.0476666666666667,,,,,2.03333333333333,1.15666666666667,0.0163333333333333,,0.052,81.9,,,,,,,,,,,,,0.0143333333333333,,,,0.049,8.06266666666667,,,0.1,40.8266666666667,0.25,6.43,,263.666666666667,,147,2.30333333333333,2.14333333333333,,,2,18.8666666666667,2453
Sakda,12-Jan-14,,,,,0.310666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454
Sakda,12-Jun-04,,,,,,,,,,0.228,,,,,,,,,,,,,,149.033333333333,3.16666666666667,,0.592333333333333,62.9,,,35.0333333333333,3.96666666666667,27,,5.55166666666667,,4.171,,,,7.5,,,,,,,,,0.0686666666666667,,,,,,0.189666666666667,,6.867,,21.5333333333333,0.02925,,,,,,1.87,1.27,0.0963333333333333,,0.0243333333333333,,,,,,,,,,,,,,,,,,,7.83333333333333,,,,29.4333333333333,,,,,,,,,,,22,139.333333333333,2455
Sakda,12-Jun-05,,,,,,,0.0163333333333333,0.0366666666666667,,,,,,,0.0846666666666667,,,,,,,,0.008,,,,,,,,,,,,,,,,0.013,,,,0.0396666666666667,0.0536666666666667,0.212333333333333,0.206666666666667,0.002,,,0.054,0.016,0,,,,,,,2.13333333333333,,,,,,0.025,,,,,,,,0.365,0.076,0.018,,,,,,,,,,,,,,,,,,,,,0.483333333333333,,,,,,,,,,,2456
Sakda,12-Jun-09,,,,,,,,,136.666666666667,0.253333333333333,0.122466666666667,,0,1.3,0.5,,,,,,,,,,0.693333333333333,,1.23333333333333,61.07,,,24.66,3.23666666666667,36.9,,5.8,,7.4,0.002,,,6.75666666666667,,,,,0.676666666666667,0.00566666666666667,,,0.02,,,,,,0.48,,1.66666666666667,,16.2133333333333,0,0.074,,,,,1.4,1.32666666666667,0.0263333333333333,,0.005,81.11,,,0.0366666666666667,,,,,,,,,,0.0151666666666667,,2.03333333333333,,,1.49733333333333,,22.5,0.0166666666666667,29.0333333333333,0.25,1.24333333333333,,242,,122.866666666667,1.92333333333333,3.28,0.0260666666666667,,24,0,2457
Sakda,12-Jun-15,,,,,0.275666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458
Sakda,12-Mar-10,,,,,,,,,,0.101333333333333,0.053,,,1.16666666666667,0.5,,,,,,,,,,1.96,,0.203333333333333,61.07,,,26.24,3.47666666666667,35.5,,6.63333333333333,,3.8,0.004,,,9.25666666666667,,,,,,,,,0.05,,,,,,,,1.8,,16.2933333333333,,0.051,,,,,1.53333333333333,2.15666666666667,0.0183333333333333,,0.0346666666666667,78.4933333333333,,,,,,,,,,,,,,,,,,7.056,,,,29.1333333333333,0.025,,,297,,,2.78666666666667,,0.0613,,8.16666666666667,3.4,2459
Sakda,12-Mar-15,,,,,,,,,,0.165666666666667,0,,,2.46666666666667,0,,,,,,,,,184.22,3.5,,0,49.73,,,15.0166666666667,4.22,26.77,,5.05,,7.8,,,,11.2566666666667,,,,,,,,,0,,,,,,0.563333333333333,,1.34,,18.46,0,,,,,,2,1.649,0.0203333333333333,,0.085,90.41,,,0,,,,,,,,,,,,2.6,,,,,18.1333333333333,,21.4833333333333,,,0.0896666666666667,269.466666666667,,199.716,3.15666666666667,,0.0936666666666667,,6,,2460
Sakda,12-Mar-16,,,,,0.0343333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0336666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0156666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461
Sakda,12-May-11,,,,,,,,,,0.0886666666666667,0,,,1.46666666666667,,,,,,,,,,183.61,1.67,,0.113333333333333,54.7033333333333,,,24.12,3.64,23.3566666666667,,4.93333333333333,,4.83333333333333,,,,9.09,,,,,,,,,,,,,,,0.59,,1.63333333333333,,13.78,0,0.0873333333333333,,,,,1.9,1.41666666666667,0.02,,0,97.7366666666667,,,,,,,,,,,,,,,,,,,,,,25.1666666666667,,,,266.666666666667,,,1.80333333333333,,0.053,,18.5,4.13333333333333,2462
Sakda,12-May-13,,,,,,,,,,0.0736666666666667,0,,,,0,,,,,,,,,,2.47666666666667,,,,,,23.52,3.20666666666667,31.9566666666667,,,,,,,,10.7466666666667,2.18333333333333,,,,,,,,0,,,,,,,,,,,,,,,,,,1.42066666666667,0.0136666666666667,,0,,,,0,,,,,,,,,,,,,,,,,,,49.6233333333333,,,,364.333333333333,,,1.80666666666667,,0.01,,15,,2463
Sakda,12-Nov-04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277666666666667,,,,,,,,1.527,,6.27733333333333,,,,,,,,,,,,,0.00933333333333333,,,,,,0.215666666666667,,1.25333333333333,,,0.03175,,,,,,3.27333333333333,,,,,,,,,,,,,,,,,,7.35,,,,,6.95666666666667,,,,,,,,,,,,,,,,0,2464
Sakda,12-Oct-02,,,,,,,,,,0.376666666666667,0.0566666666666667,,,,,,,,,,,,,146,3.63333333333333,,1.16,51,,,,4.16666666666667,29.1,,3.85333333333333,,7.45333333333333,,,,8.4,,,,,0.24,0.002,,,,,,,,,0.09,,5.50666666666667,,12.6,0.01,,,,,,,0.523333333333333,0.0766666666666667,,0.0633333333333333,,,,,,,,,,,,,,,,,,,,,,,56.7666666666667,,0.24,,,,,,,0.12,,17,3.33333333333333,2465
Sakda,12-Oct-06,,,,,,0.131,0.0573333333333333,0.00566666666666667,,1.41833333333333,,,,,0.195333333333333,,,,,,,,0.018,183,2.4,,0.31,49.3666666666667,,,24,3.23333333333333,50.5,,0.838,,10.7773333333333,,0.027,,7.66666666666667,,0.0666666666666667,0.137,0.0776666666666667,,,,,0.0273333333333333,0.0106666666666667,0.005,,,,0.115666666666667,,11.4966666666667,2.13,29.9666666666667,0.045,0.0383333333333333,,,0.0633333333333333,,1.289,1.34666666666667,0.0123333333333333,,0.0456666666666667,76,0.032,0.018,0.015,,,,,,,,,,0.01,,,,,7.29333333333333,0.279333333333333,,,34.8666666666667,,,,305.666666666667,,137.666666666667,,,0.165666666666667,,15,81.6666666666667,2466
Sakda,12-Oct-08,,,,,,,,,47,0.524433333333333,0.1,,23.7333333333333,0.0916666666666667,0.5,22.6666666666667,,,,,,,,188.783333333333,3.80666666666667,,1.06,52.1,,,28.94,3.23666666666667,30.5,,2.46666666666667,,2.46666666666667,0.002,,3.67333333333333,7.55666666666667,,,,,35.3333333333333,0,,,0.04,,,,,,0.516666666666667,,1.66666666666667,,21.08,0.00666666666666667,0.0266666666666667,,,,,0.986666666666667,0.495333333333333,0.0178333333333333,,0.0143333333333333,78.2266666666667,,,0.0233333333333333,,,,,,,,,,0.0296666666666667,,,,,3.639,,,0.1,29.3,0.25,60,,271,,121.533333333333,1.24666666666667,,0.1417,,17.5,3.96666666666667,2467
Sakda,12-Oct-13,,,,,,,,,,0.11,0,,,,,,,,,,,,,,1.13666666666667,,,57.8066666666667,,,28.12,3.94666666666667,44.0133333333333,,,,,,,,8.47,2.48333333333333,,,,,,,,,,,,,,,,,2.22666666666667,14.0233333333333,,,,,,,,1.59166666666667,0.049,,0.0353333333333333,,,,,,,,,,,,,,,,3.63333333333333,,,,,22.9,,17.4666666666667,,,,471.666666666667,,,1.94566666666667,,0.0503333333333333,,17.4666666666667,,2468
Sakda,12-Oct-14,,,,,1.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469
Sakda,12-Sep-14,,,,,,,,,,0.16354,,,,1.93333333333333,0,,,,,,,,,148.71,0.293333333333333,,0,42.6933333333333,,,18.4566666666667,3.47,174.906666666667,,0.433333333333333,,17.8133333333333,,,,7.40666666666667,,,,,,,,,0,,,,,,0.338,,2.00666666666667,,27.2066666666667,0,0,,,,,1.09966666666667,0.472866666666667,0.0173,,0.0295333333333333,,,,0,,,,,,,,,,,,,,,,,,,,,,,575.533333333334,,218.106666666667,,,0.0616666666666667,,22.7766666666667,37.5,2470
Sakda,13-Aug-13,,,,,,,,,,0,0,,,,0,,,,,,,,,,3.16,,,54.8333333333333,,,27.88,3.94666666666667,23.6066666666667,,,,,,,,9.10333333333333,2.06333333333333,,,,,,,,0,,,,,,,,,2.14333333333333,20.5033333333333,,,,,,,,0.897,0.056,,0.0136666666666667,,,,0,,,,,,,,,,,,2.66666666666667,,,,,17.6,,38.2966666666667,,,,253.333333333333,,,1.19,,0.0203333333333333,,24.9666666666667,,2471
Sakda,13-Feb-09,,,,,,,,,,0.0626666666666667,0.1041,,0,,0.5,,,,,,,,,,3.23666666666667,,,60.1166666666667,,,23.0133333333333,3.89333333333333,37.7,,,,,0.002,,,10.68,,,,,0.223333333333333,0.027,,,0.0133333333333333,,,,,,,,,,19.45,0,,,,,,,2.13333333333333,0.0296666666666667,,0.1088,86.8266666666667,,,0.0166666666666667,,,,,,,,,,0.0224666666666667,,2.6,,,5.899,,22.7333333333333,,28.6333333333333,0.25,3.13333333333333,,281,,127.133333333333,2.89,4.89333333333333,0.115333333333333,,6.5,,2472
Sakda,13-Feb-15,,,,,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.302666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473
Sakda,13-Jan-06,,,,,,,0.0375,0.011,,0.168666666666667,0.0835,,,,0.102333333333333,,,,,,,,,236,1.8,,0.292333333333333,59.0333333333333,,,,2.83333333333333,47.3333333333333,,2.79866666666667,,12.285,,,,11.8333333333333,,0.2845,,0.1555,,,,,0.0403333333333333,,,,,,0.39,,2.49433333333333,,16.4,0.05775,0.025,,,0.023,,5.33933333333333,2.18333333333333,0.0893333333333333,,0.0183333333333333,85.8333333333333,,0.008,,,,,,,,,,,0.3285,,,,,5.35,0.056,,,39.8333333333333,,,,275,,120.4,2.92,,0.188666666666667,,2,122,2474
Sakda,13-Jan-11,,,,,,,,,,0.189333333333333,0,,,1.4,,,,,,,,,,224.073333333333,3.22333333333333,,0,58.9366666666667,,,27.8733333333333,4.08,34.4,,2.76666666666667,,2.56666666666667,,,,11.44,,,,,,,,,,,,,,,0.436666666666667,,2.03333333333333,,11.92,0,0.081,,,,,1.46666666666667,1.93,0.0253333333333333,,0.036,82.0633333333333,,,,,,,,,,,,,0,,2.4,,,,,17.8666666666667,,27.4,,,,287.333333333333,,,2.57666666666667,,0.0716666666666667,,1.8,3.46666666666667,2475
Sakda,13-Jul-06,,,,,,0.198333333333333,0.130666666666667,0.0296666666666667,,0.439333333333333,0.261333333333333,,,,0.100333333333333,,,,,,,,0.0123333333333333,211.466666666667,2.3,,0.05,61.2,,,,3.1,33.1333333333333,,1.66866666666667,,13.0803333333333,,0.0596666666666667,,6.76666666666667,,0.0683333333333333,0.0596666666666667,0.0546666666666667,,,,,0.029,0.005,0.0356666666666667,,,,0.239,,3.953,1.84666666666667,18.5,0.0285,0.034,,,0.0533333333333333,,1.309,0.956666666666667,0.0993333333333333,,0.0103333333333333,74.9333333333333,0.023,0.041,0.119333333333333,,,,,,,,,,2.7,,,,,5.45666666666667,0.0506666666666667,,,27.2666666666667,,,,264,,128.333333333333,1.78333333333333,,0.103,,20,54.6666666666667,2476
Sakda,13-Jul-12,,,,,,,,,,0.0891,0,,,,,,,,,,,,,,1.6,,,55.2333333333333,,,27.6066666666667,4.42,21.2666666666667,,,,,,,,6.86666666666667,,,,,,,,,,,,,,,,,,,12.4666666666667,,,,,,,,1.0479,0.0177,,0.0255333333333333,,,,,,,,,,,,,,,,,,,,,,,22.52,,,,251.666666666667,,,1.38666666666667,,0.104333333333333,,22,,2477
Sakda,13-Jun-08,,,,,,,,,,0.443666666666667,0.108,,,0.39,0.5,15.7,,,,,,,,194.8,0.983333333333333,,0.45,37.0666666666667,,,28.94,3.77,24,,0.97,,5.2,0.002,,,7.33,,,,,0.17,0.0078,,,0.04,,,,,,0.53,,2,,17.4033333333333,0,0.059,,,,,1.4,0.926,0.012,,0.013,80.3,,,0.0151666666666667,,,,,,,,,,0.0233333333333333,,1.33333333333333,,0.05,2.56333333333333,,16.9333333333333,0.1,36.1333333333333,0.25,0.506666666666667,,238.333333333333,,95,1.74666666666667,10.5566666666667,0.0906666666666667,,19.5,1.3,2478
Sakda,13-Jun-14,,,,,0.359666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479
Sakda,13-Mar-09,,,,,,,,,,0.358333333333333,0.0815,,0,,0.5,,,,,,,,,,3.1,,,59.6733333333333,,,24.66,4.18666666666667,37.7,,,,,0.002,,,10.1633333333333,,,,,1.56,0.0793333333333333,,,0.01,,,,,,,,,,22.2166666666667,0,,,,,,,1.60666666666667,0.0163333333333333,,0.0876666666666667,84.7633333333334,,,0.0166666666666667,,,,,,,,,,0.0194666666666667,,2.06666666666667,,,8.15266666666667,,20.6333333333333,0.0206666666666667,27.7666666666667,0.25,5.13333333333333,,262,,,2.81,5.14333333333333,0.134666666666667,,7.5,,2480
Sakda,13-Mar-14,,,,,,,,,,0.32968,,,,,0,,,,,,,,,223.666666666667,5.09333333333333,,,67.5966666666667,,,22.1966666666667,5.20666666666667,28.75,,,,,,,,12.21,,,,,,,,,0,,,,,,,,,,9.23666666666667,,,,,,,,1.59556,0.0201733333333333,,0.0251333333333333,,,,0,,,,,,,,,,,,,,,,,,,,,,,316.666666666667,,206.3,2.38333333333333,,0.110666666666667,,5.33333333333333,,2481
Sakda,13-Mar-15,,,,,0.314666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482
Sakda,13-May-05,,,,,,0,0,0,,0.448666666666667,,,,,0.109,,,,,,,,0.025,152.833333333333,1.9,,0.204666666666667,48.3999986666667,41.400002,,,4.3,34.099998,,1.06466666666667,,5.762,,0,,8.86666666666667,,0.006,0,0.0146666666666667,,,,,0.032,0,0,,,,0.738333333333333,,2.37533333333333,2.01333333333333,22.8999993333333,0.17425,0,,,0.0813333333333333,,8.4705,1.66,0.067,,0.00533333333333333,98.3000003333333,0.0266666666666667,0.0296666666666667,0,,,,,,,,,,0.235,,,,,4.28333333333333,,,,,,,,297.666666666667,,128.233332666667,3.25,,0.0466666666666667,,20,37,2483
Sakda,13-May-12,,,,,,,,,,0.0673333333333333,0,,,,,,,,,,,,,,2.63333333333333,,,56.5233333333333,,,23.4,3.53666666666667,24.2,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,13.13,0,,,,,,,1.3379,0.0180333333333333,,0.0414,86.5,,,,,,,,,,,,,10.9333333333333,,2.63333333333333,,,,,14.8333333333333,0.0113333333333333,41.3,,,,290,,,1.69666666666667,,0.0486666666666667,,16.5,,2484
Sakda,13-May-16,,,,,,,,,,0.280666666666667,0,,,2.43333333333333,0,,,,,,,,,176.493333333333,1.03,,0,54.7566666666667,,,16.51,3.58,25.9933333333333,,2.17,,14.1633333333333,,,,8.10333333333333,,,,,,,,,0,,,,,,,,3.11333333333333,,14.61,,0,,,,,4.55333333333333,1.173,0.028,,0.031,82.1,,,0,,,,,,,,,,0,,,,,,,,,43.7666666666667,,,0.0816666666666667,272.266666666667,,196.393333333333,1.77666666666667,,0.135333333333333,,16,0,2485
Sakda,13-Nov-09,,,,,,,,,60,0.107333333333333,0.025,,0,0.766666666666667,,,,,,,,,,,2.08666666666667,,0.2,43.26,,,23.0166666666667,3.27333333333333,35.5,,2.53333333333333,,6.06666666666667,0.002,,,10.33,,,,,1.6,0.316666666666667,,,,,,,,,0.32,,1.7,,16.94,0,0.0676666666666667,,,,,1.23333333333333,1.63,0.0383333333333333,,0.0536666666666667,88.7033333333333,,,,,,,,,,,,,0.0154,,2.5,,,8.27933333333333,,21.6666666666667,0.0106666666666667,26.3333333333333,,2.3,,268,,,2.17333333333333,3.71333333333333,0.067,,8.66666666666667,20.6666666666667,2486
Sakda,13-Oct-07,,,,,,0.112333333333333,0.00866666666666667,0.005,,0.474333333333333,0.198666666666667,,,,0.06,,,,,,,,0.006,203.3,0.853333333333333,,0.477333333333333,46.6,,,34.2666666666667,4.53333333333333,27.57,,6.48066666666667,,18.28,,0.00566666666666667,,8.13333333333333,,0.0176666666666667,0.049,0.005,6.13333333333333,0.00336666666666667,,,0.0133333333333333,0.005,0.005,,,,2.07866666666667,,2.78233333333333,,27.5,0.145,,,,0.00533333333333333,,10.8726666666667,0.965666666666667,0.00503333333333333,,0.0756666666666667,82.4,0.027,0.00866666666666667,0.0486666666666667,,,,,,,,,,3.525,,,,,8.00666666666667,0.06,,,33.3533333333333,,6.5,,286,,,1.726,,0.106,,15.5,31.3333333333333,2487
Sakda,14-Aug-10,,,,,,,,,,0.345,0.053,,,1.13333333333333,0.5,,,,,,,,,,0.743333333333333,,0.27,51.7333333333333,,,27.88,4.02333333333333,34.4,,4.9,,5,0.004,,,6.76,,,,,,,,,0.05,,,,,,0.653333333333333,,2.56666666666667,,17.3666666666667,0.0166666666666667,0.0476666666666667,,,,,2.46666666666667,1.40333333333333,0.03,,0.0366666666666667,84.2866666666667,,,,,,,,,,,,,,,,,,3.52033333333333,,,,26.3,0.025,,,224.666666666667,,,2.13,,0.0626666666666667,,26,9.33333333333333,2488
Sakda,14-Aug-16,,,,,0.0466666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0336666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0313333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489
Sakda,14-Dec-02,,,,,,,,,,0.153333333333333,,,,,0,,,,,,,,,105.733333333333,1.53333333333333,,0.333333333333333,52.1,,,9,6.73333333333333,35.5,,3.04,,10.8933333333333,,,,7.3,,,,,,,,,,,,,,,0.316666666666667,,,,21.8,0.0566666666666667,,,,,,,1.39666666666667,0.016,,0.0266666666666667,,,,,,,,,,,,,,,,,,,,,,,14.8666666666667,,,,,,,,,0.04,,8,26.6666666666667,2490
Sakda,14-Jan-12,,,,,,,,,,0.121466666666667,0.162333333333333,,,1.73333333333333,0,,,,,,,,,,2.8,,0.0333333333333333,56.7933333333333,,,24.48,3.83,28.4333333333333,,2.83333333333333,,2.76666666666667,0,,,11.5666666666667,,,,,,,,,0,,,,,,,,3.76666666666667,,17.59,,0.0693333333333333,,,,,1.93333333333333,1.33866666666667,0.0221,,0.0259666666666667,88.0933333333333,,,0.00166666666666667,,,,,,,,,,,,,,,,,,0.015,25.2,,,,295,,,1.77333333333333,,0.038,,4,2.86666666666667,2491
Sakda,14-Jul-13,,,,,,,,,,0.077,0,,,,,,,,,,,,,,2.69666666666667,,,63.2666666666667,,,29.52,3.78,31.5,,,,,,,,8.87333333333333,3.05333333333333,,,,,,,,,,,,,,,,,,15.04,,,,,,,,0.870666666666667,0.022,,0.0493333333333333,,,,,,,,,,,,,,,,,,,,,,,35.2266666666667,,,,273.333333333333,,,1.23333333333333,,0.054,,25,,2492
Sakda,14-Mar-08,,,,,,,,,,0.322666666666667,0.025,,20.8666666666667,,,,,,,,,,,215.733333333333,2.22,,,51.8766666666667,,,24.12,5.11,34.46,,,,,0.002,,,11.19,,,,,0.956666666666667,0.413333333333333,,,,,,,,,,,,,21.2333333333333,,,,,,,,2.45333333333333,0.057,,0.032,87.4866666666667,,,,,,,,,,,,,0.0186666666666667,,,,,5.78266666666667,,,0.1,39.17,0.25,1.18333333333333,,309.333333333333,,121.6,3.39333333333333,,0.302666666666667,,5,,2493
Sakda,14-Mar-14,,,,,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494
Sakda,14-May-10,,,,,,,,,,0.215333333333333,0.053,,,1.26,0.5,,,,,,,,,,1.14333333333333,,0.27,62.5233333333333,,,31.33,4.45666666666667,35.1,,4.33333333333333,,5.9,,,,7.60333333333333,,,,,,,,,0.05,,,,,,,,1.33333333333333,,18.24,,0.051,,,,,1.5,1.49333333333333,0.0206666666666667,,0.0353333333333333,79.1133333333334,,,,,,,,,,,,,,,,,,5.71833333333333,,,,26.8666666666667,0.025,,,254.666666666667,,,2.06666666666667,,0.037,,17,6.1,2495
Sakda,14-May-15,,,,,,,,,,0.264,,,,,0,,,,,,,,,168.563333333333,1.07666666666667,,0,52.3666666666667,,,9.19333333333333,4.32666666666667,18.7733333333333,,2.01,,5.75666666666667,,,,6.78,,,,,,,,,0,,,,,,0.379,,0.91,,13.62,0,,,,,,2,0.783,0.0163333333333333,,0.018,77.0733333333333,,,0,,,,,,,,,,,,,,,,,,,,,,0.04,197.8,,186.425333333333,1.09333333333333,,0.0763333333333333,,21.6666666666667,,2496
Sakda,14-May-16,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0293333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2497
Sakda,14-Oct-05,,,,,,,,0.184,,0.401333333333333,0.026,,,,,,,,,,,,0.415333333333333,200.633331333333,1.16666666666667,,0.05,60.4000003333333,,,,2.1,379.5,,0.707666666666667,,5.066,,0.477666666666667,,8.16666666666667,,,,0.1375,1.90333333333333,0.002,,,0.318666666666667,,,,,,0.405333333333333,,1.58033333333333,2.05333333333333,38.400002,0.0415,0,,,,,1.68766666666667,1.61,0.024,,0.012,84.7666653333334,0.459333333333333,0.0493333333333333,,,,,,,,,,,0.941,,,,,5.13333333333333,,,,,,5.82,,828,,173.066665666667,2.43666666666667,,0.0653333333333333,,16.5,10,2498
