location,measure_date,measure,unit,value
Sakda,8-Aug-09,Water temperature,C,25
Achara,13-Aug-09,Water temperature,C,21
Decha,17-Aug-09,Water temperature,C,21
Kohsoom,20-Aug-09,Water temperature,C,20
Boonsri,21-Aug-09,Water temperature,C,24.8333333333333
Chai,23-Aug-09,Water temperature,C,27.3333333333333
Somchair,28-Aug-09,Water temperature,C,24
Busarakhan,28-Aug-09,Water temperature,C,24
Chai,31-Aug-09,Water temperature,C,25.6666666666667
Tansanee,5-Sep-09,Water temperature,C,22
Sakda,7-Sep-09,Water temperature,C,22
Boonsri,9-Sep-09,Water temperature,C,18.6
Kannika,9-Sep-09,Water temperature,C,20.5
Achara,10-Sep-09,Water temperature,C,17
Decha,18-Sep-09,Water temperature,C,15.5
Kohsoom,21-Sep-09,Water temperature,C,20
Chai,22-Sep-09,Water temperature,C,18.4
Somchair,24-Sep-09,Water temperature,C,19.1
Busarakhan,24-Sep-09,Water temperature,C,19.5
Kannika,27-Sep-09,Water temperature,C,19.8
Tansanee,4-Oct-09,Water temperature,C,17
Chai,5-Oct-09,Water temperature,C,17
Sakda,8-Oct-09,Water temperature,C,18
Kannika,10-Oct-09,Water temperature,C,17
Achara,11-Oct-09,Water temperature,C,17
Chai,19-Oct-09,Water temperature,C,16.5
Boonsri,22-Oct-09,Water temperature,C,9.83333333333333
Kohsoom,29-Oct-09,Water temperature,C,11.5
Somchair,30-Oct-09,Water temperature,C,14
Busarakhan,30-Oct-09,Water temperature,C,14
Chai,31-Oct-09,Water temperature,C,13.6666666666667
Boonsri,7-Nov-09,Water temperature,C,9.83333333333333
Kannika,13-Nov-09,Water temperature,C,8.66666666666667
Sakda,13-Nov-09,Water temperature,C,8.66666666666667
Somchair,14-Nov-09,Water temperature,C,6
Busarakhan,14-Nov-09,Water temperature,C,6
Chai,16-Nov-09,Water temperature,C,5
Tansanee,16-Nov-09,Water temperature,C,6
Achara,19-Nov-09,Water temperature,C,8
Decha,20-Nov-09,Water temperature,C,6.7
Chai,21-Nov-09,Water temperature,C,7.5
Kohsoom,26-Nov-09,Water temperature,C,3.6
Chai,29-Nov-09,Water temperature,C,8.5
Chai,5-Dec-09,Water temperature,C,11
Kannika,5-Dec-09,Water temperature,C,4.8
Sakda,5-Dec-09,Water temperature,C,4.8
Tansanee,6-Dec-09,Water temperature,C,3
Kohsoom,10-Dec-09,Water temperature,C,7
Achara,10-Dec-09,Water temperature,C,6
Decha,12-Dec-09,Water temperature,C,6
Boonsri,13-Dec-09,Water temperature,C,3.5
Chai,13-Dec-09,Water temperature,C,5
Somchair,19-Dec-09,Water temperature,C,3
Busarakhan,19-Dec-09,Water temperature,C,3
Chai,21-Dec-09,Water temperature,C,3
Kannika,10-Jan-10,Water temperature,C,0.5
Sakda,10-Jan-10,Water temperature,C,0.5
Tansanee,15-Jan-10,Water temperature,C,2
Achara,16-Jan-10,Water temperature,C,4
Decha,17-Jan-10,Water temperature,C,2.2
Chai,17-Jan-10,Water temperature,C,0
Tansanee,23-Jan-10,Water temperature,C,1
Somchair,24-Jan-10,Water temperature,C,2
Busarakhan,24-Jan-10,Water temperature,C,2
Boonsri,28-Jan-10,Water temperature,C,4
Kohsoom,28-Jan-10,Water temperature,C,4
Chai,29-Jan-10,Water temperature,C,2
Tansanee,7-Feb-10,Water temperature,C,3
Kannika,7-Feb-10,Water temperature,C,5
Sakda,7-Feb-10,Water temperature,C,5
Somchair,14-Feb-10,Water temperature,C,5
Busarakhan,14-Feb-10,Water temperature,C,4
Boonsri,18-Feb-10,Water temperature,C,1
Kohsoom,18-Feb-10,Water temperature,C,2.5
Decha,19-Feb-10,Water temperature,C,1
Achara,20-Feb-10,Water temperature,C,5
Chai,20-Feb-10,Water temperature,C,4
Tansanee,22-Feb-10,Water temperature,C,2
Chai,28-Feb-10,Water temperature,C,5
Tansanee,5-Mar-10,Water temperature,C,6
Tansanee,11-Mar-10,Water temperature,C,9
Kannika,12-Mar-10,Water temperature,C,8.3
Sakda,12-Mar-10,Water temperature,C,8.16666666666667
Decha,18-Mar-10,Water temperature,C,7.08
Chai,18-Mar-10,Water temperature,C,10.3333333333333
Achara,19-Mar-10,Water temperature,C,6
Somchair,20-Mar-10,Water temperature,C,10
Busarakhan,20-Mar-10,Water temperature,C,10.5
Kohsoom,24-Mar-10,Water temperature,C,12
Boonsri,25-Mar-10,Water temperature,C,8.83333333333333
Tansanee,27-Mar-10,Water temperature,C,10
Chai,28-Mar-10,Water temperature,C,15
Kannika,8-Apr-10,Water temperature,C,11.1666666666667
Sakda,8-Apr-10,Water temperature,C,11
Tansanee,11-Apr-10,Water temperature,C,16
Achara,16-Apr-10,Water temperature,C,11
Chai,16-Apr-10,Water temperature,C,8
Decha,17-Apr-10,Water temperature,C,17.5
Somchair,18-Apr-10,Water temperature,C,14
Busarakhan,18-Apr-10,Water temperature,C,14
Kohsoom,21-Apr-10,Water temperature,C,17
Boonsri,22-Apr-10,Water temperature,C,10.8333333333333
Chai,23-Apr-10,Water temperature,C,14.6666666666667
Chai,9-May-10,Water temperature,C,15
Kannika,14-May-10,Water temperature,C,17
Sakda,14-May-10,Water temperature,C,17
Tansanee,15-May-10,Water temperature,C,9
Boonsri,19-May-10,Water temperature,C,18.8333333333333
Decha,19-May-10,Water temperature,C,21.3
Achara,20-May-10,Water temperature,C,20
Somchair,22-May-10,Water temperature,C,20
Busarakhan,22-May-10,Water temperature,C,20
Kohsoom,26-May-10,Water temperature,C,19.5
Chai,29-May-10,Water temperature,C,20
Tansanee,5-Jun-10,Water temperature,C,21
Somchair,13-Jun-10,Water temperature,C,25
Busarakhan,13-Jun-10,Water temperature,C,25
Decha,17-Jun-10,Water temperature,C,19.5
Achara,17-Jun-10,Water temperature,C,18
Chai,17-Jun-10,Water temperature,C,25
Kannika,19-Jun-10,Water temperature,C,24.2
Sakda,19-Jun-10,Water temperature,C,24.2
Boonsri,23-Jun-10,Water temperature,C,22.8333333333333
Kohsoom,23-Jun-10,Water temperature,C,26
Tansanee,24-Jun-10,Water temperature,C,27
Chai,30-Jun-10,Water temperature,C,25
Tansanee,9-Jul-10,Water temperature,C,26
Chai,15-Jul-10,Water temperature,C,24.6666666666667
Decha,16-Jul-10,Water temperature,C,19.3
Achara,16-Jul-10,Water temperature,C,22
Tansanee,16-Jul-10,Water temperature,C,23
Kannika,18-Jul-10,Water temperature,C,29.0666666666667
Sakda,18-Jul-10,Water temperature,C,24.6666666666667
Somchair,22-Jul-10,Water temperature,C,23
Busarakhan,22-Jul-10,Water temperature,C,23
Tansanee,22-Jul-10,Water temperature,C,26
Chai,23-Jul-10,Water temperature,C,20.6666666666667
Boonsri,24-Jul-10,Water temperature,C,22.1666666666667
Kohsoom,28-Jul-10,Water temperature,C,26
Tansanee,5-Aug-10,Water temperature,C,26
Chai,11-Aug-10,Water temperature,C,26.8333333333333
Achara,12-Aug-10,Water temperature,C,23
Tansanee,14-Aug-10,Water temperature,C,28
Kannika,14-Aug-10,Water temperature,C,25
Sakda,14-Aug-10,Water temperature,C,26
Boonsri,18-Aug-10,Water temperature,C,23.8333333333333
Decha,21-Aug-10,Water temperature,C,21.6
Chai,26-Aug-10,Water temperature,C,24.6666666666667
Kohsoom,26-Aug-10,Water temperature,C,26
Somchair,28-Aug-10,Water temperature,C,25
Busarakhan,28-Aug-10,Water temperature,C,25
Kannika,2-Sep-10,Water temperature,C,24
Sakda,2-Sep-10,Water temperature,C,24
Boonsri,3-Sep-10,Water temperature,C,21.1
Chai,4-Sep-10,Water temperature,C,26.6666666666667
Boonsri,10-Sep-10,Water temperature,C,23.3333333333333
Tansanee,10-Sep-10,Water temperature,C,21
Chai,12-Sep-10,Water temperature,C,27.1666666666667
Decha,16-Sep-10,Water temperature,C,15
Achara,17-Sep-10,Water temperature,C,15
Boonsri,25-Sep-10,Water temperature,C,15.8333333333333
Boonsri,29-Sep-10,Water temperature,C,6.33333333333333
Kohsoom,29-Sep-10,Water temperature,C,14
Somchair,30-Sep-10,Water temperature,C,16
Busarakhan,30-Sep-10,Water temperature,C,16
Tansanee,13-Oct-10,Water temperature,C,13
Chai,13-Oct-10,Water temperature,C,20
Boonsri,15-Oct-10,Water temperature,C,16
Tansanee,15-Oct-10,Water temperature,C,16.5
Kannika,15-Oct-10,Water temperature,C,15.5
Sakda,15-Oct-10,Water temperature,C,15.7
Decha,19-Oct-10,Water temperature,C,13.2
Kohsoom,20-Oct-10,Water temperature,C,15
Boonsri,21-Oct-10,Water temperature,C,14.8333333333333
Achara,22-Oct-10,Water temperature,C,13
Boonsri,28-Oct-10,Water temperature,C,13.8333333333333
Somchair,29-Oct-10,Water temperature,C,10
Busarakhan,29-Oct-10,Water temperature,C,11
Chai,29-Oct-10,Water temperature,C,16.1666666666667
Boonsri,4-Nov-10,Water temperature,C,14.5
Kannika,9-Nov-10,Water temperature,C,12.5
Sakda,10-Nov-10,Water temperature,C,12.6
Boonsri,11-Nov-10,Water temperature,C,13
Tansanee,12-Nov-10,Water temperature,C,7
Chai,13-Nov-10,Water temperature,C,9.66666666666667
Boonsri,18-Nov-10,Water temperature,C,6.03333333333333
Decha,18-Nov-10,Water temperature,C,3
Achara,19-Nov-10,Water temperature,C,3
Tansanee,19-Nov-10,Water temperature,C,8
Boonsri,24-Nov-10,Water temperature,C,5
Kohsoom,24-Nov-10,Water temperature,C,1.5
Chai,26-Nov-10,Water temperature,C,3.33333333333333
Somchair,27-Nov-10,Water temperature,C,6
Busarakhan,27-Nov-10,Water temperature,C,6
Chai,28-Nov-10,Water temperature,C,5.16666666666667
Boonsri,3-Dec-10,Water temperature,C,7.26666666666667
Tansanee,4-Dec-10,Water temperature,C,8
Boonsri,9-Dec-10,Water temperature,C,6.26666666666667
Somchair,9-Dec-10,Water temperature,C,7
Busarakhan,9-Dec-10,Water temperature,C,7
Achara,11-Dec-10,Water temperature,C,4
Chai,11-Dec-10,Water temperature,C,7
Kannika,11-Dec-10,Water temperature,C,7
Sakda,11-Dec-10,Water temperature,C,7
Chai,15-Dec-10,Water temperature,C,5
Kohsoom,15-Dec-10,Water temperature,C,6.5
Boonsri,16-Dec-10,Water temperature,C,3
Decha,16-Dec-10,Water temperature,C,3.4
Chai,18-Dec-10,Water temperature,C,5.83333333333333
Boonsri,6-Jan-11,Water temperature,C,1
Sakda,13-Jan-11,Water temperature,C,1.8
Chai,14-Jan-11,Water temperature,C,5
Kannika,15-Jan-11,Water temperature,C,4
Boonsri,20-Jan-11,Water temperature,C,4.83333333333333
Decha,21-Jan-11,Water temperature,C,2.3
Achara,21-Jan-11,Water temperature,C,3
Achara,22-Jan-11,Water temperature,C,4
Chai,26-Jan-11,Water temperature,C,11
Kohsoom,26-Jan-11,Water temperature,C,1.6
Tansanee,29-Jan-11,Water temperature,C,8
Somchair,30-Jan-11,Water temperature,C,3
Busarakhan,30-Jan-11,Water temperature,C,3
Boonsri,4-Feb-11,Water temperature,C,8
Kannika,10-Feb-11,Water temperature,C,5
Sakda,10-Feb-11,Water temperature,C,6.5
Achara,11-Feb-11,Water temperature,C,5
Chai,11-Feb-11,Water temperature,C,10
Kannika,12-Feb-11,Water temperature,C,5
Tansanee,13-Feb-11,Water temperature,C,5
Boonsri,17-Feb-11,Water temperature,C,2.16666666666667
Achara,18-Feb-11,Water temperature,C,1
Tansanee,18-Feb-11,Water temperature,C,3
Chai,18-Feb-11,Water temperature,C,8
Decha,19-Feb-11,Water temperature,C,0.2
Kohsoom,25-Feb-11,Water temperature,C,2
Somchair,26-Feb-11,Water temperature,C,3
Busarakhan,26-Feb-11,Water temperature,C,3
Chai,9-Mar-11,Water temperature,C,8.83333333333333
Boonsri,10-Mar-11,Water temperature,C,7
Sakda,10-Mar-11,Water temperature,C,7
Tansanee,11-Mar-11,Water temperature,C,5
Kannika,11-Mar-11,Water temperature,C,7
Decha,17-Mar-11,Water temperature,C,4
Achara,18-Mar-11,Water temperature,C,7
Boonsri,19-Mar-11,Water temperature,C,5
Tansanee,23-Mar-11,Water temperature,C,7
Chai,25-Mar-11,Water temperature,C,5.83333333333333
Somchair,26-Mar-11,Water temperature,C,8
Busarakhan,26-Mar-11,Water temperature,C,8
Kohsoom,30-Mar-11,Water temperature,C,7.5
Achara,31-Mar-11,Water temperature,C,9
Kannika,6-Apr-11,Water temperature,C,10
Sakda,7-Apr-11,Water temperature,C,10.5
Chai,8-Apr-11,Water temperature,C,10
Boonsri,9-Apr-11,Water temperature,C,12.5
Tansanee,9-Apr-11,Water temperature,C,14
Somchair,13-Apr-11,Water temperature,C,13.5
Busarakhan,13-Apr-11,Water temperature,C,14
Decha,15-Apr-11,Water temperature,C,9.2
Achara,16-Apr-11,Water temperature,C,15
Achara,22-Apr-11,Water temperature,C,15
Boonsri,23-Apr-11,Water temperature,C,15
Chai,23-Apr-11,Water temperature,C,10
Kohsoom,27-Apr-11,Water temperature,C,16
Tansanee,8-May-11,Water temperature,C,15
Boonsri,12-May-11,Water temperature,C,17.8333333333333
Kannika,12-May-11,Water temperature,C,18
Sakda,12-May-11,Water temperature,C,18.5
Achara,13-May-11,Water temperature,C,17
Boonsri,18-May-11,Water temperature,C,20
Kohsoom,18-May-11,Water temperature,C,24
Tansanee,19-May-11,Water temperature,C,21
Decha,20-May-11,Water temperature,C,22.1
Sakda,21-May-11,Water temperature,C,21.2333333333333
Chai,22-May-11,Water temperature,C,20.3333333333333
Kannika,22-May-11,Water temperature,C,22.0666666666667
Chai,26-May-11,Water temperature,C,23.8333333333333
Somchair,27-May-11,Water temperature,C,23.5
Busarakhan,27-May-11,Water temperature,C,23.6
Achara,27-May-11,Water temperature,C,22
Tansanee,1-Jun-11,Water temperature,C,14
Tansanee,10-Jun-11,Water temperature,C,19.5
Achara,11-Jun-11,Water temperature,C,23
Decha,17-Jun-11,Water temperature,C,22.4
Achara,17-Jun-11,Water temperature,C,22
Chai,18-Jun-11,Water temperature,C,23.5
Kannika,18-Jun-11,Water temperature,C,21
Sakda,18-Jun-11,Water temperature,C,23
Boonsri,23-Jun-11,Water temperature,C,22.1666666666667
Chai,24-Jun-11,Water temperature,C,26
Kannika,26-Jun-11,Water temperature,C,24.5
Sakda,26-Jun-11,Water temperature,C,24.5
Somchair,29-Jun-11,Water temperature,C,23
Busarakhan,29-Jun-11,Water temperature,C,23
Kohsoom,30-Jun-11,Water temperature,C,27
Tansanee,8-Jul-11,Water temperature,C,25
Sakda,8-Jul-11,Water temperature,C,24.4333333333333
Achara,9-Jul-11,Water temperature,C,23
Kohsoom,13-Jul-11,Water temperature,C,22
Achara,14-Jul-11,Water temperature,C,23
Kannika,14-Jul-11,Water temperature,C,24.3666666666667
Chai,17-Jul-11,Water temperature,C,25
Boonsri,20-Jul-11,Water temperature,C,22.3333333333333
Decha,20-Jul-11,Water temperature,C,23.5
Tansanee,21-Jul-11,Water temperature,C,27.5
Chai,28-Jul-11,Water temperature,C,26
Kannika,30-Jul-11,Water temperature,C,26
Sakda,30-Jul-11,Water temperature,C,26
Somchair,3-Aug-11,Water temperature,C,28
Busarakhan,3-Aug-11,Water temperature,C,28
Chai,3-Aug-11,Water temperature,C,26.5
Achara,4-Aug-11,Water temperature,C,25
Tansanee,5-Aug-11,Water temperature,C,26
Kannika,6-Aug-11,Water temperature,C,26
Sakda,6-Aug-11,Water temperature,C,26
Achara,11-Aug-11,Water temperature,C,25
Sakda,11-Aug-11,Water temperature,C,25
Tansanee,12-Aug-11,Water temperature,C,28.5
Chai,12-Aug-11,Water temperature,C,25
Chai,14-Aug-11,Water temperature,C,25
Boonsri,18-Aug-11,Water temperature,C,25.5
Decha,18-Aug-11,Water temperature,C,23
Kannika,25-Aug-11,Water temperature,C,25.3333333333333
Somchair,28-Aug-11,Water temperature,C,24
Busarakhan,28-Aug-11,Water temperature,C,23.5
Kohsoom,31-Aug-11,Water temperature,C,23
Tansanee,3-Sep-11,Water temperature,C,25
Kannika,9-Sep-11,Water temperature,C,23
Sakda,9-Sep-11,Water temperature,C,23
Tansanee,11-Sep-11,Water temperature,C,19
Achara,14-Sep-11,Water temperature,C,22
Decha,15-Sep-11,Water temperature,C,19.5
Somchair,23-Sep-11,Water temperature,C,21
Busarakhan,23-Sep-11,Water temperature,C,21
Boonsri,28-Sep-11,Water temperature,C,21.1666666666667
Achara,28-Sep-11,Water temperature,C,23
Chai,28-Sep-11,Water temperature,C,20.3333333333333
Kohsoom,28-Sep-11,Water temperature,C,20
Chai,30-Sep-11,Water temperature,C,21
Achara,8-Oct-11,Water temperature,C,18
Tansanee,8-Oct-11,Water temperature,C,19.5
Decha,13-Oct-11,Water temperature,C,11
Achara,13-Oct-11,Water temperature,C,13
Kannika,14-Oct-11,Water temperature,C,17.6
Sakda,15-Oct-11,Water temperature,C,17.0333333333333
Chai,17-Oct-11,Water temperature,C,17.5
Kannika,23-Oct-11,Water temperature,C,14
Boonsri,26-Oct-11,Water temperature,C,12
Kohsoom,26-Oct-11,Water temperature,C,16.5
Sakda,27-Oct-11,Water temperature,C,14.1
Chai,28-Oct-11,Water temperature,C,16
Somchair,3-Nov-11,Water temperature,C,5
Busarakhan,3-Nov-11,Water temperature,C,8
Achara,11-Nov-11,Water temperature,C,12
Chai,11-Nov-11,Water temperature,C,14.8333333333333
Kannika,11-Nov-11,Water temperature,C,11.3666666666667
Sakda,11-Nov-11,Water temperature,C,11.5
Tansanee,12-Nov-11,Water temperature,C,12.5
Somchair,16-Nov-11,Water temperature,C,9
Busarakhan,16-Nov-11,Water temperature,C,9.5
Decha,18-Nov-11,Water temperature,C,9
Chai,18-Nov-11,Water temperature,C,15
Kohsoom,23-Nov-11,Water temperature,C,10.5
Boonsri,26-Nov-11,Water temperature,C,10
Achara,26-Nov-11,Water temperature,C,11
Kannika,26-Nov-11,Water temperature,C,8.33333333333333
Sakda,26-Nov-11,Water temperature,C,8
Chai,3-Dec-11,Water temperature,C,11
Tansanee,4-Dec-11,Water temperature,C,8
Kohsoom,7-Dec-11,Water temperature,C,9.5
Somchair,8-Dec-11,Water temperature,C,11
Busarakhan,8-Dec-11,Water temperature,C,10.5
Chai,9-Dec-11,Water temperature,C,9.2
Kannika,9-Dec-11,Water temperature,C,8.9
Sakda,9-Dec-11,Water temperature,C,8.8
Achara,10-Dec-11,Water temperature,C,1
Boonsri,14-Dec-11,Water temperature,C,6.5
Chai,14-Dec-11,Water temperature,C,4
Achara,15-Dec-11,Water temperature,C,8
Decha,17-Dec-11,Water temperature,C,1
Kannika,17-Dec-11,Water temperature,C,4.6
Tansanee,7-Jan-12,Water temperature,C,0
Chai,11-Jan-12,Water temperature,C,6.16666666666667
Tansanee,13-Jan-12,Water temperature,C,2
Kannika,14-Jan-12,Water temperature,C,4
Sakda,14-Jan-12,Water temperature,C,4
Decha,20-Jan-12,Water temperature,C,1.7
Achara,20-Jan-12,Water temperature,C,4
Achara,21-Jan-12,Water temperature,C,2
Kohsoom,25-Jan-12,Water temperature,C,2
Boonsri,26-Jan-12,Water temperature,C,1
Chai,28-Jan-12,Water temperature,C,2
Somchair,4-Feb-12,Water temperature,C,2
Busarakhan,4-Feb-12,Water temperature,C,2
Chai,5-Feb-12,Water temperature,C,0.5
Achara,10-Feb-12,Water temperature,C,3
Busarakhan,11-Feb-12,Water temperature,C,3
Kannika,11-Feb-12,Water temperature,C,1
Sakda,11-Feb-12,Water temperature,C,1
Boonsri,15-Feb-12,Water temperature,C,1.3
Achara,17-Feb-12,Water temperature,C,4
Chai,17-Feb-12,Water temperature,C,4
Somchair,18-Feb-12,Water temperature,C,1.5
Busarakhan,18-Feb-12,Water temperature,C,3
Kohsoom,23-Feb-12,Water temperature,C,2.5
Somchair,24-Feb-12,Water temperature,C,4
Busarakhan,24-Feb-12,Water temperature,C,4
Tansanee,25-Feb-12,Water temperature,C,4
Tansanee,4-Mar-12,Water temperature,C,6
Sakda,11-Mar-12,Water temperature,C,3.23333333333333
Achara,15-Mar-12,Water temperature,C,4
Tansanee,15-Mar-12,Water temperature,C,6
Chai,15-Mar-12,Water temperature,C,4.83333333333333
Somchair,16-Mar-12,Water temperature,C,4
Busarakhan,16-Mar-12,Water temperature,C,4
Decha,16-Mar-12,Water temperature,C,3.4
Achara,17-Mar-12,Water temperature,C,4
Boonsri,24-Mar-12,Water temperature,C,8
Somchair,25-Mar-12,Water temperature,C,11
Busarakhan,25-Mar-12,Water temperature,C,11
Tansanee,25-Mar-12,Water temperature,C,6
Chai,25-Mar-12,Water temperature,C,11
Kohsoom,29-Mar-12,Water temperature,C,9.5
Kannika,30-Mar-12,Water temperature,C,3
Tansanee,13-Apr-12,Water temperature,C,13
Boonsri,15-Apr-12,Water temperature,C,11.8333333333333
Chai,15-Apr-12,Water temperature,C,14
Kannika,15-Apr-12,Water temperature,C,13.5
Sakda,15-Apr-12,Water temperature,C,13.3
Decha,19-Apr-12,Water temperature,C,13.2
Achara,21-Apr-12,Water temperature,C,14
Tansanee,23-Apr-12,Water temperature,C,11
Somchair,26-Apr-12,Water temperature,C,16
Busarakhan,26-Apr-12,Water temperature,C,15
Kohsoom,27-Apr-12,Water temperature,C,16
Somchair,29-Apr-12,Water temperature,C,13.5
Busarakhan,29-Apr-12,Water temperature,C,14
Achara,29-Apr-12,Water temperature,C,17.7
Chai,29-Apr-12,Water temperature,C,13.8333333333333
Tansanee,3-May-12,Water temperature,C,16
Chai,4-May-12,Water temperature,C,19.3333333333333
Boonsri,10-May-12,Water temperature,C,18
Tansanee,13-May-12,Water temperature,C,19
Kannika,13-May-12,Water temperature,C,16
Sakda,13-May-12,Water temperature,C,16.5
Decha,19-May-12,Water temperature,C,12
Achara,19-May-12,Water temperature,C,12.7
Chai,21-May-12,Water temperature,C,18
Boonsri,25-May-12,Water temperature,C,16.8333333333333
Kohsoom,25-May-12,Water temperature,C,20
Somchair,26-May-12,Water temperature,C,23
Busarakhan,26-May-12,Water temperature,C,23
Achara,27-May-12,Water temperature,C,17.2
Tansanee,27-May-12,Water temperature,C,20.5
Somchair,31-May-12,Water temperature,C,22
Busarakhan,31-May-12,Water temperature,C,22
Chai,1-Jun-12,Water temperature,C,19.8333333333333
Kannika,8-Jun-12,Water temperature,C,20
Sakda,8-Jun-12,Water temperature,C,20
Achara,16-Jun-12,Water temperature,C,25
Boonsri,17-Jun-12,Water temperature,C,23.3333333333333
Decha,17-Jun-12,Water temperature,C,23.4
Kohsoom,21-Jun-12,Water temperature,C,20
Chai,22-Jun-12,Water temperature,C,22
Achara,28-Jun-12,Water temperature,C,20.8
